tweet_id,text,created_at,likes,retweet_count,followers_count,friends_count
1475065783906705410,0.7845,2021-12-26 11:27:42+00:00,0,4,33,26
1475065750356312065,0.4215,2021-12-26 11:27:34+00:00,0,3388,85,397
1475065740537614340,0.0,2021-12-26 11:27:32+00:00,0,1,316,758
1475065695801155589,0.296,2021-12-26 11:27:21+00:00,0,184,66,753
1475065659641909248,-0.3818,2021-12-26 11:27:13+00:00,0,57,101,380
1475065643443576840,0.4404,2021-12-26 11:27:09+00:00,0,350,1609,3600
1475065624388943875,-0.8225,2021-12-26 11:27:04+00:00,0,501,0,9
1475065596501172228,0.0,2021-12-26 11:26:58+00:00,0,0,330,419
1475065584236699650,-0.4215,2021-12-26 11:26:55+00:00,0,0,603,151
1475065570831724544,0.34,2021-12-26 11:26:52+00:00,0,581,168,319
1475065530981621761,0.2023,2021-12-26 11:26:42+00:00,0,6,24,31
1475065522026860550,0.0,2021-12-26 11:26:40+00:00,0,437,4089,4754
1475065500543688706,0.4019,2021-12-26 11:26:35+00:00,0,1,70575,11
1475065404947116033,0.0,2021-12-26 11:26:12+00:00,0,64,333,866
1475065297681850368,0.0,2021-12-26 11:25:47+00:00,0,0,478,1041
1475065288852918282,-0.4497,2021-12-26 11:25:44+00:00,0,0,154,115
1475065274692947970,0.0,2021-12-26 11:25:41+00:00,0,7,78,369
1475065250424627201,0.3182,2021-12-26 11:25:35+00:00,0,0,0,31
1475065249988415493,0.836,2021-12-26 11:25:35+00:00,0,83,19,91
1475065221777702915,0.0,2021-12-26 11:25:28+00:00,0,437,392,3246
1475065178198843398,-0.8225,2021-12-26 11:25:18+00:00,0,501,3,16
1475065124188823556,0.7717,2021-12-26 11:25:05+00:00,1,0,698,1519
1475065105524137985,0.7845,2021-12-26 11:25:01+00:00,0,1,12,53
1475065055658004484,-0.8225,2021-12-26 11:24:49+00:00,0,501,635,56
1475065036838219777,0.0,2021-12-26 11:24:44+00:00,0,0,78,109
1475065020979367936,0.0,2021-12-26 11:24:41+00:00,0,39,81,16
1475064949898719236,-0.8338,2021-12-26 11:24:24+00:00,0,18,1718,2719
1475064940998365186,0.4215,2021-12-26 11:24:21+00:00,0,232,31,319
1475064846936797184,0.0,2021-12-26 11:23:59+00:00,0,0,0,31
1475064835909976066,0.0,2021-12-26 11:23:56+00:00,0,1,15,14
1475064810572242947,0.4019,2021-12-26 11:23:50+00:00,0,1,191,429
1475064779387645957,-0.8225,2021-12-26 11:23:43+00:00,0,501,4089,4754
1475064755341737994,-0.4019,2021-12-26 11:23:37+00:00,0,9315,658,850
1475064650748284928,0.7003,2021-12-26 11:23:12+00:00,0,396,38,761
1475064518577311750,0.7717,2021-12-26 11:22:41+00:00,0,0,558,503
1475064507479519235,0.2411,2021-12-26 11:22:38+00:00,0,2582,0,6
1475064475153747981,0.4215,2021-12-26 11:22:30+00:00,0,0,55,445
1475064445827268608,0.4215,2021-12-26 11:22:23+00:00,0,209,152,248
1475064396170895365,0.34,2021-12-26 11:22:12+00:00,0,581,1492,80
1475064384162603009,-0.296,2021-12-26 11:22:09+00:00,0,150,447,39
1475064352776638464,0.5709,2021-12-26 11:22:01+00:00,0,94,390,31
1475064249986818050,0.7003,2021-12-26 11:21:37+00:00,0,396,55,1487
1475064224980226052,-0.0772,2021-12-26 11:21:31+00:00,0,326,32,465
1475064202419126276,-0.2023,2021-12-26 11:21:25+00:00,0,117,376,583
1475064202314330116,0.0,2021-12-26 11:21:25+00:00,0,1850,22,28
1475064122710581253,0.0,2021-12-26 11:21:06+00:00,0,37,332,549
1475064050887585795,0.4767,2021-12-26 11:20:49+00:00,0,1,28,1
1475064036312203266,0.7845,2021-12-26 11:20:46+00:00,0,1,35838,2
1475064024110927874,0.4404,2021-12-26 11:20:43+00:00,0,350,7815,778
1475064011716661250,-0.4215,2021-12-26 11:20:40+00:00,0,0,729,12
1475064001163771904,0.2263,2021-12-26 11:20:37+00:00,0,496,110,297
1475063912718557197,-0.5095,2021-12-26 11:20:16+00:00,0,0,4,31
1475063900471271426,0.4215,2021-12-26 11:20:13+00:00,0,209,65,517
1475063845429264386,0.0,2021-12-26 11:20:00+00:00,0,0,170,2096
1475063816387977217,0.4404,2021-12-26 11:19:53+00:00,0,350,222,85
1475063759362306052,0.6369,2021-12-26 11:19:40+00:00,0,98,390,31
1475063742350036993,0.5106,2021-12-26 11:19:36+00:00,0,132,3,28
1475063688289792002,-0.8225,2021-12-26 11:19:23+00:00,0,501,223,182
1475063657453305862,0.0,2021-12-26 11:19:15+00:00,0,37,1227,4499
1475063651853750273,-0.8225,2021-12-26 11:19:14+00:00,0,501,3341,4941
1475063633583423488,0.1779,2021-12-26 11:19:10+00:00,0,518,1,104
1475063629317910529,0.7506,2021-12-26 11:19:09+00:00,0,0,163,469
1475063626205646849,-0.1174,2021-12-26 11:19:08+00:00,0,50,977,5001
1475063558756986885,0.2023,2021-12-26 11:18:52+00:00,0,6,234,311
1475063507746009091,0.0,2021-12-26 11:18:40+00:00,0,748,0,10
1475063497163620352,0.0,2021-12-26 11:18:37+00:00,0,0,58,765
1475063471628763136,0.0,2021-12-26 11:18:31+00:00,3,0,122,154
1475063404633079811,0.0,2021-12-26 11:18:15+00:00,0,0,8,97
1475063402779209728,0.0,2021-12-26 11:18:15+00:00,0,437,11,111
1475063383447715845,0.2023,2021-12-26 11:18:10+00:00,0,0,977,5001
1475063318230585344,0.6705,2021-12-26 11:17:55+00:00,0,0,2,0
1475063289541705730,0.836,2021-12-26 11:17:48+00:00,0,9256,0,3
1475063284462243851,0.6705,2021-12-26 11:17:47+00:00,0,34,73,24
1475063264635613185,-0.1531,2021-12-26 11:17:42+00:00,0,0,331,936
